1,6,"UA","1999","GRR","DEN","0920",6.00,37.00,14.00,1015.00,
1,7,"UA","427","IAH","SAN","1145",47.00,16.00,31.00,1303.00,
1,3,"DL","338","ATL","TLH","0908",-2.00,11.00,0.00,223.00,
1,2,"DL","2271","PBI","ATL","1000",-7.00,13.00,0.00,545.00,
1,1,"B6","1235","SFO","LGB","1446",8.00,11.00,0.00,354.00,
1,5,"DL","1637","DTW","BWI","1730",-4.00,11.00,0.00,409.00,
1,2,"AA","1213","DFW","SAT","0845",-3.00,15.00,0.00,247.00,
1,4,"AA","349","DFW","SFO","1255",4.00,14.00,22.00,1464.00,
1,4,"DL","1813","SNA","SLC","1028",-6.00,19.00,0.00,588.00,
1,5,"DL","2184","ATL","SDF","1455",-2.00,9.00,0.00,321.00,
1,1,"OO","5059","ONT","SFO","1915",58.00,19.00,53.00,363.00,
1,4,"WN","182","PHX","AUS","1915",-7.00,6.00,0.00,872.00,
1,2,"EV","5475","LGA","RDU","2030",56.00,21.00,37.00,431.00,
1,6,"UA","1801","DEN","RSW","0820",0.00,12.00,0.00,1607.00,
1,3,"WN","7","DAL","HOU","0830",-3.00,11.00,0.00,239.00,
1,3,"DL","2238","ATL","IND","2230",-2.00,16.00,0.00,432.00,
1,1,"UA","992","ORD","BOS","0735",-1.00,15.00,0.00,867.00,
1,3,"UA","1898","PBI","EWR","1040",-6.00,11.00,0.00,1023.00,
1,2,"AS","365","SMF","SEA","1705",0.00,14.00,8.00,605.00,
1,4,"OO","3080","PHX","SAF","0949",-2.00,45.00,8.00,370.00,
1,4,"WN","268","OAK","PDX","1905",0.00,10.00,6.00,543.00,
1,6,"WN","4727","PHL","DEN","1525",6.00,10.00,0.00,1558.00,
1,1,"AA","1838","BOS","PHL","0830",-4.00,17.00,0.00,280.00,
1,2,"DL","832","ATL","RDU","1631",0.00,13.00,0.00,356.00,
1,7,"WN","5550","FLL","DCA","1730",134.00,12.00,127.00,899.00,
1,1,"AA","159","DFW","SFO","0710",20.00,41.00,51.00,1464.00,
1,4,"OO","3032","SAF","PHX","1210",-11.00,25.00,2.00,370.00,
1,1,"AS","108","ANC","SEA","0055",-12.00,10.00,0.00,1448.00,
1,5,"AA","1692","SAN","PHX","0620",-2.00,24.00,0.00,304.00,
1,5,"WN","184","DEN","LAS","1115",23.00,17.00,19.00,628.00,
1,1,"DL","874","LAX","SEA","0825",10.00,21.00,0.00,954.00,
1,6,"EV","5317","ATL","GNV","1309",-3.00,14.00,0.00,300.00,
1,1,"B6","1968","PBI","HPN","1948",71.00,16.00,76.00,1056.00,
1,4,"UA","1153","ORD","LAX","1300",21.00,19.00,37.00,1744.00,
1,4,"WN","1834","SJU","MCO","1330",-4.00,17.00,0.00,1189.00,
1,4,"WN","414","MSP","MDW","0545",24.00,30.00,35.00,349.00,
1,1,"WN","3812","IAD","MCO","1050",197.00,15.00,194.00,758.00,
1,2,"DL","2151","MIA","LGA","0730",-5.00,15.00,0.00,1096.00,
1,6,"B6","1511","EWR","RSW","1518",36.00,44.00,66.00,1068.00,
1,7,"WN","4023","MCI","BNA","1915",-3.00,6.00,0.00,491.00,
1,2,"DL","2310","DFW","ATL","1100",-4.00,24.00,0.00,731.00,
1,4,"DL","2627","LGA","TPA","0840",-1.00,23.00,0.00,1010.00,
1,1,"WN","698","LAX","DEN","0545",6.00,11.00,27.00,862.00,
1,7,"UA","437","IAH","DEN","1747",180.00,19.00,187.00,862.00,
1,3,"OO","4578","BOI","SLC","1815",-4.00,28.00,15.00,290.00,
1,4,"OO","5847","SUN","SFO","1420",-10.00,14.00,0.00,587.00,
1,6,"OO","3457","BUR","PDX","0926",-19.00,10.00,0.00,817.00,
1,1,"DL","1465","FLL","ATL","1355",64.00,10.00,58.00,581.00,
1,7,"DL","740","DCA","ATL","1930",5.00,16.00,0.00,547.00,
1,6,"AA","2066","CLT","LGA","1309",0.00,23.00,0.00,544.00,
1,3,"DL","1827","MCO","ATL","0630",-8.00,19.00,0.00,404.00,
1,7,"UA","1852","ONT","DEN","0538",-8.00,13.00,0.00,819.00,
1,2,"DL","1151","MSP","SFO","1130",149.00,40.00,175.00,1589.00,
1,1,"EV","4005","CLE","DCA","0736",-5.00,23.00,0.00,310.00,
1,5,"OO","4723","SLC","LGB","1701",91.00,14.00,78.00,588.00,
1,7,"OO","3496","PDX","SJC","1330",-1.00,25.00,8.00,569.00,
1,2,"AA","2418","DFW","JAX","2035",-1.00,15.00,0.00,918.00,
1,2,"DL","1671","ATL","ATW","2015",0.00,12.00,0.00,765.00,
1,2,"DL","1834","MCO","ATL","1420",0.00,18.00,0.00,404.00,
1,1,"WN","4677","MCO","BUF","1145",-1.00,8.00,0.00,1011.00,
1,3,"WN","2574","STL","BWI","0815",-2.00,7.00,0.00,738.00,
1,7,"F9","555","DEN","SAN","0940",-4.00,13.00,0.00,853.00,
1,5,"AA","2011","CLT","RDU","0750",-6.00,14.00,0.00,130.00,
1,4,"DL","732","LAX","SEA","1005",2.00,22.00,0.00,954.00,
1,7,"WN","4349","PHX","OKC","1955",26.00,16.00,23.00,833.00,
1,2,"WN","3460","MCO","BHM","1105",-1.00,12.00,3.00,479.00,
1,5,"EV","5210","BTR","ATL","0627",9.00,20.00,9.00,448.00,
1,6,"WN","1075","MCO","BUF","0715",-1.00,19.00,0.00,1011.00,
1,1,"UA","1918","DEN","DFW","1540",-6.00,11.00,0.00,641.00,
1,5,"DL","1271","TUL","ATL","1553",-3.00,13.00,0.00,674.00,
1,2,"OO","5719","DEN","EUG","1131",-1.00,19.00,3.00,996.00,
1,2,"AA","1422","MIA","BOS","1720",6.00,20.00,0.00,1258.00,
1,1,"UA","583","MIA","SFO","1815",65.00,11.00,81.00,2585.00,
1,2,"DL","2594","LGA","DEN","0805",-5.00,28.00,0.00,1620.00,
1,4,"NK","569","DTW","ATL","2105",28.00,13.00,16.00,594.00,
1,6,"AA","1744","PHL","MSY","1030",-4.00,10.00,0.00,1089.00,
1,5,"DL","2638","SEA","DTW","2315",-4.00,15.00,0.00,1927.00,
1,2,"WN","3822","PHX","OAK","1835",-6.00,7.00,50.00,646.00,
1,3,"AA","1027","ORD","MCO","0909",-2.00,13.00,0.00,1005.00,
1,2,"AA","2549","ORD","SAN","1330",28.00,25.00,50.00,1723.00,
1,4,"F9","1294","ORD","MCO","0630",-6.00,14.00,0.00,1005.00,
1,7,"F9","1668","MCO","DTW","0845",68.00,27.00,95.00,957.00,
1,3,"WN","1675","FLL","BWI","1955",-5.00,12.00,0.00,925.00,
1,2,"B6","2275","BDL","SJU","2159",59.00,13.00,45.00,1666.00,
1,7,"UA","395","BWI","ORD","1245",-12.00,10.00,0.00,622.00,
1,6,"UA","978","PHX","IAH","0600",-9.00,9.00,0.00,1009.00,
1,2,"EV","4113","IND","EWR","1310",1.00,22.00,9.00,645.00,
1,7,"UA","495","IAD","MSY","1848",-7.00,23.00,0.00,955.00,
1,2,"VX","176","SFO","EWR","0950",-2.00,17.00,40.00,2565.00,
1,2,"OO","5045","MBS","ORD","1631",-3.00,35.00,8.00,222.00,
1,3,"AA","2330","DFW","ORD","1850",-4.00,24.00,0.00,802.00,
1,2,"DL","1729","BWI","ATL","1002",-9.00,16.00,0.00,577.00,
1,5,"HA","206","HNL","OGG","0504",-6.00,9.00,0.00,100.00,
